jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1649,0.1325,0.1366,0.3247,0.2866,0.1416,0.287,0.3421,0.1394,0.1916,0.0139,0.0146,0.0881,0.0543,0.0491,0.0406,0.0,0.0344,0.0462,0.093,0.2507,0.0,0.0951,0.0,0.0,0.014,0.0117,0
0.1638,0.1325,0.1367,0.3186,0.2855,0.1403,0.2707,0.332,0.1371,0.1875,0.0143,0.015,0.0882,0.0546,0.0549,0.0352,0.0,0.0351,0.0467,0.0892,0.2434,0.0,0.0855,0.0,0.0,0.0141,0.0119,0
0.163,0.1336,0.1389,0.3129,0.2846,0.1385,0.2582,0.3211,0.1353,0.1841,0.0147,0.0155,0.0885,0.0545,0.0591,0.0311,0.0,0.0358,0.047,0.0854,0.237,0.0,0.0801,0.0,0.0,0.0142,0.012,0
0.1622,0.1429,0.15,0.3071,0.2824,0.1374,0.2063,0.2674,0.1306,0.1818,0.0152,0.0161,0.0887,0.0541,0.062,0.0271,0.0,0.0363,0.0472,0.0785,0.2251,0.0,0.0771,0.0,0.0,0.0143,0.0122,0
0.1609,0.1577,0.166,0.3018,0.2792,0.1349,0.186,0.2469,0.1214,0.1803,0.0159,0.0172,0.0889,0.0533,0.0684,0.0229,0.0,0.0367,0.0473,0.0703,0.2146,0.0,0.0751,0.0,0.0,0.0144,0.0123,0
0.1572,0.1693,0.1794,0.292,0.2724,0.1293,0.1611,0.2193,0.1141,0.1771,0.0169,0.0186,0.0891,0.0517,0.0784,0.0189,0.0,0.0371,0.0473,0.0647,0.2082,0.0,0.0722,0.0,0.0,0.0146,0.0125,0
0.1641,0.2335,0.2438,0.288,0.2698,0.1233,0.0854,0.1457,0.1108,0.1758,0.0185,0.0205,0.0906,0.0464,0.0837,0.0151,0.0,0.0373,0.0471,0.0595,0.2052,0.0,0.0693,0.0,0.0,0.0147,0.0126,0
0.1666,0.2513,0.2617,0.2849,0.2677,0.1208,0.0638,0.1243,0.1073,0.1751,0.0205,0.0228,0.0917,0.0438,0.0892,0.0119,0.0,0.0373,0.0467,0.056,0.1994,0.0,0.0672,0.0,0.0,0.0149,0.0128,0
0.1674,0.2559,0.2656,0.2775,0.261,0.1194,0.0597,0.1171,0.1006,0.1747,0.0227,0.0251,0.0924,0.0424,0.0928,0.01,0.0001,0.0374,0.0463,0.0537,0.1881,0.0,0.0659,0.0,0.0,0.015,0.0129,0
0.1678,0.2593,0.2688,0.2709,0.2539,0.1186,0.0514,0.1119,0.0968,0.1746,0.024,0.0267,0.0927,0.0414,0.0954,0.0088,0.0002,0.0372,0.0458,0.0509,0.181,0.0,0.0652,0.0,0.0,0.0152,0.0131,0
0.1656,0.2607,0.2702,0.2677,0.251,0.1181,0.0483,0.1093,0.0926,0.1746,0.0249,0.0277,0.0929,0.0405,0.0976,0.0078,0.0005,0.037,0.045,0.0482,0.1765,0.0,0.0645,0.0,0.0,0.0153,0.0132,0
