jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.0109,0.0737,0.0832,0.1197,0.1574,0.098,0.0,0.0,0.0119,0.1471,0.0663,0.0772,0.047,0.2223,0.082,0.0,0.0658,0.2244,0.2628,0.1192,0.1628,0.0508,0.0,0.3448,0.3683,0.1479,0.1727,0
0.0111,0.075,0.0865,0.1202,0.1576,0.1004,0.0,0.0,0.0122,0.1438,0.0686,0.0804,0.0468,0.2082,0.0883,0.0,0.0652,0.214,0.2547,0.1106,0.1525,0.047,0.0,0.3583,0.389,0.151,0.176,0
0.0114,0.078,0.0915,0.1207,0.1577,0.1015,0.0,0.0,0.0125,0.1386,0.0698,0.0821,0.0466,0.1981,0.0917,0.0,0.0648,0.2089,0.2509,0.1061,0.1475,0.0448,0.0,0.3656,0.3994,0.1516,0.1775,0
0.0116,0.0795,0.0938,0.1213,0.158,0.102,0.0,0.0,0.0128,0.1365,0.0704,0.083,0.0465,0.1941,0.0933,0.0,0.0646,0.2064,0.2489,0.1038,0.1457,0.0435,0.0,0.369,0.3981,0.15,0.1767,0
0.0121,0.0823,0.0963,0.1311,0.1681,0.1024,0.0,0.0,0.0131,0.1359,0.0715,0.0843,0.0466,0.1923,0.0943,0.0,0.0647,0.2078,0.2484,0.1048,0.1449,0.0426,0.0,0.3704,0.3885,0.1419,0.1672,0
0.0131,0.0851,0.0993,0.1367,0.1734,0.103,0.0,0.0,0.0137,0.1357,0.0746,0.0873,0.0471,0.1935,0.0954,0.0,0.0646,0.2239,0.2575,0.1092,0.1448,0.0413,0.0,0.371,0.3762,0.1372,0.1625,0
0.0134,0.0856,0.0997,0.1368,0.1734,0.1031,0.0,0.0,0.0139,0.1356,0.0754,0.0879,0.0471,0.1942,0.0956,0.0,0.0643,0.2261,0.2587,0.1103,0.1451,0.0414,0.0,0.371,0.3734,0.1372,0.1631,0
0.0136,0.0859,0.1,0.1332,0.1698,0.1035,0.0,0.0,0.014,0.1355,0.0769,0.0885,0.0471,0.195,0.096,0.0,0.0643,0.2278,0.2593,0.111,0.1451,0.042,0.0,0.3814,0.3735,0.1408,0.1731,0
0.0138,0.0858,0.0999,0.1319,0.1685,0.104,0.0,0.0,0.014,0.1352,0.0783,0.0892,0.047,0.1966,0.0965,0.0,0.0638,0.2293,0.2599,0.1116,0.1447,0.0432,0.0,0.3844,0.3735,0.1443,0.1793,0
0.0138,0.0856,0.0997,0.1309,0.1674,0.1049,0.0,0.0,0.014,0.1351,0.0807,0.0915,0.047,0.2139,0.0988,0.0,0.0629,0.2351,0.2657,0.1154,0.1442,0.044,0.0,0.3859,0.3736,0.1544,0.1922,0
0.0138,0.0854,0.0995,0.1274,0.1614,0.1068,0.0,0.0,0.0139,0.135,0.0835,0.0939,0.0468,0.2213,0.1025,0.0,0.0624,0.2372,0.2676,0.1168,0.143,0.045,0.0,0.3868,0.374,0.1656,0.205,0
0.0137,0.085,0.0991,0.1258,0.1592,0.109,0.0,0.0,0.0139,0.1348,0.0861,0.0966,0.0467,0.2273,0.1056,0.0,0.062,0.2382,0.2684,0.1179,0.1386,0.0457,0.0,0.3872,0.3744,0.1697,0.2097,0
0.0136,0.0846,0.0985,0.1243,0.1567,0.1097,0.0,0.0,0.0138,0.1344,0.088,0.0989,0.0465,0.2301,0.1071,0.0,0.0616,0.2398,0.2698,0.1188,0.1365,0.0463,0.0,0.3872,0.3749,0.1719,0.2121,0
0.0135,0.0841,0.0979,0.122,0.1529,0.1105,0.0,0.0,0.0137,0.1336,0.0891,0.1,0.0461,0.2311,0.1082,0.0,0.061,0.24,0.2687,0.1191,0.1349,0.0468,0.0,0.3871,0.3754,0.1732,0.2132,0
0.0134,0.0838,0.0976,0.1207,0.1512,0.1113,0.0,0.0,0.0136,0.1328,0.0899,0.1008,0.0458,0.2312,0.1095,0.0,0.0605,0.2362,0.2577,0.1191,0.1336,0.0476,0.0,0.387,0.3756,0.1738,0.2134,0
0.0133,0.0835,0.0973,0.1199,0.1503,0.1124,0.0,0.0,0.0135,0.1321,0.0907,0.1014,0.0455,0.2315,0.1114,0.0,0.0601,0.2349,0.2544,0.1192,0.1322,0.049,0.0,0.387,0.3755,0.1744,0.2137,0
0.0133,0.0835,0.0973,0.1194,0.15,0.1139,0.0,0.0,0.0135,0.1315,0.0914,0.1019,0.0453,0.2304,0.1124,0.0,0.0599,0.2334,0.2522,0.1193,0.1313,0.0508,0.0,0.3874,0.3758,0.1745,0.2137,0
0.0134,0.0837,0.0976,0.1191,0.1502,0.1148,0.0,0.0,0.0135,0.1309,0.092,0.1024,0.0452,0.2286,0.1127,0.0,0.0598,0.2329,0.2512,0.1197,0.1308,0.0531,0.0,0.3879,0.3761,0.1742,0.2133,0
0.0135,0.084,0.0979,0.1188,0.1503,0.1153,0.0,0.0,0.0135,0.1302,0.0925,0.1027,0.0451,0.2262,0.1129,0.0,0.0599,0.2325,0.2506,0.12,0.1303,0.0552,0.0,0.3896,0.3766,0.1737,0.2128,0
0.0135,0.0842,0.0982,0.1186,0.1506,0.116,0.0,0.0,0.0135,0.1296,0.093,0.1031,0.045,0.2251,0.113,0.0,0.0599,0.2323,0.2503,0.1205,0.1298,0.0566,0.0,0.3928,0.3777,0.1734,0.2124,0
0.0136,0.0845,0.0986,0.1185,0.1511,0.1167,0.0,0.0,0.0136,0.1291,0.0936,0.1036,0.045,0.2248,0.1132,0.0,0.06,0.2323,0.2502,0.1231,0.1294,0.0578,0.0,0.3941,0.3781,0.1729,0.212,0
0.0136,0.0846,0.0987,0.1184,0.1515,0.1174,0.0,0.0,0.0136,0.1288,0.0947,0.1041,0.045,0.2267,0.1134,0.0,0.0601,0.2325,0.2502,0.126,0.1287,0.0599,0.0,0.395,0.3781,0.1727,0.2118,0
0.0137,0.0848,0.0989,0.1184,0.1519,0.1181,0.0,0.0,0.0136,0.1285,0.0967,0.1048,0.0449,0.2291,0.1139,0.0,0.0599,0.2326,0.25,0.1283,0.127,0.061,0.0,0.3978,0.3784,0.1726,0.2117,0
0.0137,0.0846,0.0987,0.1181,0.1519,0.1187,0.0,0.0,0.0136,0.1283,0.0994,0.107,0.0449,0.2486,0.115,0.0,0.06,0.2331,0.2503,0.1358,0.1247,0.0619,0.0,0.3984,0.3782,0.1742,0.2155,0
0.0136,0.0844,0.0985,0.1177,0.1518,0.1193,0.0,0.0,0.0135,0.1282,0.1016,0.1087,0.0449,0.2543,0.1156,0.0,0.06,0.2337,0.2507,0.1398,0.1234,0.0627,0.0,0.3986,0.3777,0.1751,0.2171,0
0.0135,0.0841,0.0981,0.1171,0.1515,0.1195,0.0,0.0,0.0135,0.1282,0.1028,0.1099,0.045,0.2576,0.116,0.0,0.06,0.239,0.2569,0.1427,0.1225,0.0636,0.0,0.3988,0.3777,0.1784,0.2227,0
0.0134,0.0839,0.0979,0.1167,0.1513,0.1197,0.0,0.0,0.0134,0.1282,0.1043,0.1114,0.045,0.2594,0.1165,0.0,0.0599,0.2408,0.2588,0.1446,0.1217,0.0643,0.0,0.3993,0.3779,0.1799,0.2247,0
0.0133,0.0836,0.0976,0.1159,0.1509,0.1198,0.0,0.0,0.0133,0.1283,0.1051,0.1124,0.0451,0.2605,0.1167,0.0,0.06,0.2481,0.2666,0.1466,0.1212,0.0659,0.0,0.3997,0.3783,0.1857,0.2318,0
0.0132,0.0836,0.0977,0.1153,0.1505,0.1199,0.0,0.0,0.0132,0.1283,0.1058,0.1132,0.0453,0.2607,0.1169,0.0,0.06,0.2502,0.269,0.1475,0.1207,0.0668,0.0,0.4021,0.3839,0.1876,0.2342,0
0.013,0.0832,0.0972,0.114,0.1494,0.1198,0.0,0.0,0.0131,0.1283,0.1065,0.1139,0.0453,0.2613,0.117,0.0,0.0603,0.2516,0.2704,0.148,0.1198,0.0675,0.0,0.4031,0.3856,0.189,0.2357,0
0.0128,0.0829,0.0969,0.1111,0.1476,0.1196,0.0,0.0,0.0129,0.1282,0.1069,0.1145,0.0453,0.2614,0.1172,0.0,0.0624,0.2525,0.2712,0.1484,0.1191,0.0695,0.0,0.4042,0.3869,0.1918,0.2385,0
0.0126,0.0823,0.0957,0.1087,0.145,0.1195,0.0,0.0,0.0128,0.1281,0.1075,0.1158,0.0452,0.2647,0.1175,0.0,0.0634,0.2534,0.2726,0.1489,0.118,0.0704,0.0,0.4048,0.3885,0.1979,0.246,0
0.0123,0.0811,0.0939,0.1074,0.1433,0.1194,0.0,0.0,0.0126,0.1279,0.1081,0.1169,0.0451,0.272,0.1178,0.0,0.0641,0.2542,0.2736,0.1491,0.1162,0.0711,0.0,0.4053,0.3894,0.2004,0.2488,0
0.0121,0.0805,0.0932,0.1064,0.1422,0.1192,0.0,0.0,0.0124,0.1278,0.1091,0.1185,0.045,0.2745,0.1181,0.0,0.0646,0.2558,0.2748,0.1492,0.1153,0.0716,0.0,0.4083,0.3916,0.2017,0.2502,0
0.0119,0.0799,0.0925,0.1056,0.1413,0.1191,0.0,0.0,0.0122,0.1276,0.1102,0.1206,0.0449,0.281,0.1186,0.0,0.065,0.2573,0.2783,0.1491,0.1135,0.0719,0.0,0.4118,0.3975,0.203,0.2523,0
0.0117,0.0795,0.0922,0.1049,0.1405,0.1187,0.0,0.0,0.0121,0.1273,0.1117,0.122,0.0448,0.283,0.1191,0.0,0.0651,0.2595,0.2798,0.1488,0.1125,0.0723,0.0,0.423,0.4035,0.2043,0.2537,0
0.0115,0.079,0.0918,0.1043,0.1398,0.1186,0.0,0.0,0.0119,0.1272,0.1141,0.1242,0.0446,0.287,0.1196,0.0,0.0651,0.2622,0.282,0.1488,0.1113,0.0729,0.0,0.4269,0.406,0.206,0.2558,0
0.0113,0.0784,0.0911,0.1038,0.1391,0.1183,0.0,0.0,0.0118,0.127,0.1158,0.1256,0.0444,0.2934,0.1201,0.0,0.0647,0.2641,0.2839,0.1487,0.1098,0.0732,0.0,0.4287,0.4071,0.2069,0.2569,0
0.0111,0.0777,0.0901,0.1032,0.1383,0.1181,0.0,0.0,0.0116,0.1267,0.1171,0.1272,0.0442,0.2978,0.1206,0.0,0.0646,0.2658,0.2856,0.1486,0.1074,0.0735,0.0,0.4299,0.408,0.2087,0.2588,0
0.0109,0.0765,0.0886,0.1027,0.1377,0.118,0.0,0.0,0.0114,0.1266,0.1194,0.1283,0.0439,0.3051,0.1212,0.0,0.0643,0.2671,0.2862,0.1486,0.1052,0.0738,0.0,0.4306,0.4081,0.21,0.2599,0
0.0107,0.0754,0.0871,0.1024,0.1373,0.1179,0.0,0.0,0.0113,0.1265,0.1211,0.1292,0.0436,0.3087,0.1216,0.0,0.0622,0.2717,0.2877,0.1488,0.1039,0.074,0.0,0.4313,0.408,0.2125,0.2614,0
0.0105,0.074,0.085,0.102,0.1368,0.1177,0.0,0.0,0.0111,0.1263,0.1246,0.1318,0.0433,0.315,0.1221,0.0,0.0612,0.2768,0.2895,0.1491,0.1019,0.0741,0.0,0.4318,0.4077,0.2161,0.2643,0
0.0103,0.0731,0.084,0.1016,0.1361,0.1176,0.0,0.0,0.0109,0.1261,0.1278,0.1353,0.043,0.3179,0.1228,0.0,0.0606,0.2788,0.2905,0.1491,0.0999,0.074,0.0,0.4347,0.409,0.2205,0.2675,0
0.0101,0.0724,0.0831,0.1013,0.1358,0.1177,0.0,0.0,0.0108,0.126,0.131,0.1387,0.0428,0.3302,0.1237,0.0,0.0601,0.2826,0.2936,0.1502,0.0987,0.074,0.0,0.4359,0.4095,0.2242,0.2713,0
0.0099,0.0707,0.0806,0.1011,0.1354,0.1179,0.0,0.0,0.0106,0.1259,0.1361,0.141,0.0426,0.3673,0.1244,0.0,0.0596,0.2921,0.295,0.156,0.0971,0.0741,0.0,0.4368,0.4071,0.2271,0.2731,0
0.0096,0.0691,0.0785,0.1008,0.1349,0.1181,0.0,0.0,0.0105,0.1259,0.139,0.1441,0.0423,0.3783,0.1254,0.0,0.0592,0.2954,0.2978,0.1584,0.0942,0.0741,0.0,0.4374,0.4064,0.2297,0.2756,0
0.0094,0.0674,0.076,0.1005,0.1344,0.1183,0.0,0.0,0.0103,0.1257,0.1439,0.1483,0.042,0.3841,0.1269,0.0,0.0577,0.2984,0.2991,0.1598,0.0908,0.0742,0.0,0.4407,0.4061,0.2331,0.2772,0
0.0092,0.0658,0.0735,0.1003,0.1341,0.1187,0.0,0.0,0.0101,0.1254,0.1476,0.1516,0.0417,0.3874,0.1276,0.0,0.0567,0.305,0.3016,0.1628,0.0879,0.0741,0.0,0.4439,0.4062,0.2347,0.2781,0
0.009,0.0645,0.0714,0.1002,0.134,0.1194,0.0,0.0,0.01,0.1251,0.1534,0.1575,0.0414,0.3964,0.1288,0.0,0.0558,0.313,0.3063,0.1741,0.0856,0.0739,0.0,0.4462,0.4063,0.2392,0.2807,0
0.0087,0.0629,0.0692,0.1001,0.1337,0.121,0.0,0.0,0.0099,0.1249,0.158,0.1611,0.041,0.4061,0.1297,0.0,0.0552,0.3184,0.3082,0.1776,0.0824,0.0738,0.0,0.4549,0.409,0.2437,0.2828,0
0.0085,0.0619,0.0679,0.0997,0.1334,0.1236,0.0,0.0,0.0097,0.1245,0.1599,0.164,0.0407,0.4089,0.1304,0.0,0.055,0.3206,0.3095,0.1798,0.0809,0.0739,0.0,0.46,0.4283,0.2515,0.2893,0
0.0083,0.0611,0.067,0.0996,0.1331,0.1248,0.0,0.0,0.0096,0.1243,0.161,0.1655,0.0405,0.4101,0.131,0.0,0.0532,0.3216,0.3104,0.1849,0.08,0.0738,0.0,0.4624,0.4337,0.2556,0.2922,0
0.0082,0.0605,0.0663,0.0995,0.1329,0.1255,0.0,0.0,0.0095,0.124,0.1618,0.1676,0.0402,0.411,0.1315,0.0,0.0523,0.3223,0.3148,0.1882,0.0793,0.0737,0.0,0.4737,0.4454,0.2589,0.2955,0
0.008,0.0599,0.0657,0.0997,0.1329,0.1264,0.0,0.0,0.0094,0.1235,0.1621,0.1686,0.04,0.4115,0.1319,0.0,0.0512,0.3224,0.3162,0.1906,0.0787,0.0734,0.0,0.477,0.449,0.2603,0.2967,0
0.0079,0.0594,0.0651,0.1,0.133,0.1271,0.0,0.0,0.0093,0.1229,0.1625,0.1704,0.0397,0.4147,0.1323,0.0,0.0505,0.3225,0.3172,0.1921,0.0781,0.073,0.0,0.4792,0.4517,0.261,0.2972,0
0.0077,0.0592,0.0649,0.1002,0.1329,0.1277,0.0,0.0,0.0092,0.1215,0.1633,0.1737,0.0394,0.4159,0.1334,0.0,0.05,0.3224,0.3178,0.1929,0.0773,0.0725,0.0,0.4884,0.4637,0.2617,0.2977,0
0.0076,0.0589,0.0645,0.1005,0.1328,0.1281,0.0,0.0,0.0091,0.1201,0.1638,0.1751,0.0391,0.4167,0.134,0.0,0.0491,0.3219,0.3181,0.1935,0.0766,0.0718,0.0,0.4913,0.4675,0.2619,0.2977,0
0.0075,0.0586,0.0643,0.1005,0.1324,0.1286,0.0,0.0,0.009,0.1189,0.1644,0.1764,0.0388,0.4182,0.135,0.0,0.0486,0.3214,0.3182,0.1942,0.0759,0.0712,0.0,0.493,0.4698,0.2625,0.2981,0
0.0073,0.0582,0.0639,0.1007,0.132,0.129,0.0,0.0,0.0089,0.1173,0.165,0.1774,0.0385,0.419,0.1355,0.0,0.0469,0.3212,0.3185,0.1948,0.0748,0.0702,0.0,0.4939,0.471,0.2628,0.298,0
0.0072,0.058,0.0636,0.1009,0.1319,0.1293,0.0,0.0,0.0088,0.1162,0.1656,0.1793,0.0382,0.4205,0.1358,0.0,0.0461,0.3213,0.3206,0.2007,0.074,0.0694,0.0,0.4945,0.472,0.263,0.2981,0
0.0071,0.0577,0.0633,0.1011,0.1317,0.1297,0.0,0.0,0.0088,0.1156,0.1665,0.1815,0.038,0.4249,0.1361,0.0,0.0456,0.3228,0.3245,0.2041,0.0734,0.0687,0.0,0.4951,0.4735,0.2639,0.2986,0
0.0069,0.0574,0.0629,0.1014,0.1315,0.1301,0.0,0.0,0.0087,0.115,0.1673,0.1827,0.0378,0.4285,0.1365,0.0,0.0451,0.3239,0.3268,0.2063,0.0727,0.0675,0.0,0.4954,0.4742,0.2643,0.2986,0
0.0068,0.057,0.0624,0.1016,0.1313,0.1307,0.0,0.0,0.0086,0.1145,0.1679,0.1833,0.0376,0.4358,0.1367,0.0,0.0445,0.3246,0.3279,0.2096,0.0718,0.0638,0.0,0.4936,0.4728,0.2643,0.2978,0
0.0067,0.0566,0.062,0.102,0.1312,0.1312,0.0,0.0,0.0086,0.114,0.1683,0.1837,0.0374,0.4377,0.1365,0.0,0.0432,0.3258,0.3289,0.212,0.0711,0.0623,0.0,0.4932,0.4728,0.2642,0.2972,0
0.0066,0.0563,0.0616,0.1024,0.1312,0.1315,0.0,0.0,0.0086,0.1137,0.1687,0.184,0.0373,0.439,0.1364,0.0,0.0417,0.3276,0.3299,0.2164,0.0706,0.0613,0.0,0.4931,0.4727,0.2639,0.2947,0
0.0065,0.056,0.0613,0.1027,0.1312,0.1319,0.0,0.0,0.0085,0.1134,0.1691,0.1841,0.0372,0.4395,0.1359,0.0,0.0408,0.3325,0.3332,0.218,0.0702,0.0604,0.0,0.4934,0.4731,0.2634,0.2929,0
0.0064,0.0557,0.0608,0.1029,0.131,0.1323,0.0,0.0,0.0085,0.1131,0.1694,0.1842,0.037,0.4411,0.1357,0.0,0.0402,0.3339,0.3339,0.2233,0.0697,0.0595,0.0,0.4925,0.4717,0.2631,0.2912,0
0.0063,0.0552,0.0603,0.1029,0.1305,0.1335,0.0,0.0,0.0084,0.113,0.1698,0.1845,0.0368,0.4521,0.1357,0.0,0.0396,0.3348,0.3344,0.2258,0.0691,0.0589,0.0,0.4912,0.4706,0.2631,0.2906,0
0.0062,0.0548,0.0597,0.1031,0.1303,0.1348,0.0,0.0,0.0084,0.1127,0.171,0.185,0.0366,0.4588,0.1357,0.0,0.0368,0.3354,0.3347,0.2284,0.068,0.0581,0.0,0.4905,0.4699,0.2628,0.2882,0
0.0061,0.0543,0.059,0.1032,0.1299,0.136,0.0,0.0,0.0083,0.1124,0.1728,0.1863,0.0363,0.4678,0.1358,0.0,0.0356,0.3358,0.3349,0.2306,0.0665,0.0577,0.0,0.4904,0.4698,0.2628,0.2873,0
0.006,0.0538,0.0584,0.1034,0.1296,0.1372,0.0,0.0,0.0083,0.1122,0.174,0.1871,0.0361,0.4713,0.1356,0.0,0.0338,0.3386,0.3362,0.2355,0.0656,0.0569,0.0,0.4905,0.4701,0.2624,0.284,0
0.0059,0.0534,0.0578,0.1038,0.1295,0.1382,0.0,0.0,0.0082,0.112,0.176,0.1896,0.0359,0.4768,0.1356,0.0,0.0289,0.3412,0.3407,0.2439,0.0648,0.056,0.0,0.4905,0.4702,0.262,0.2826,0
0.0058,0.053,0.0573,0.1041,0.1293,0.1394,0.0,0.0,0.0082,0.1118,0.1769,0.1906,0.0358,0.4786,0.1353,0.0,0.027,0.3424,0.3424,0.2469,0.0641,0.055,0.0,0.4917,0.4731,0.2618,0.2816,0
0.0058,0.0527,0.0568,0.1043,0.129,0.143,0.0,0.0,0.0082,0.1117,0.1774,0.191,0.0356,0.4795,0.1351,0.0,0.0258,0.3434,0.3435,0.2488,0.0636,0.0538,0.0,0.4923,0.4742,0.2618,0.2811,0
0.0057,0.0524,0.0565,0.1047,0.1288,0.1449,0.0,0.0,0.0082,0.1116,0.1777,0.1913,0.0355,0.4782,0.1348,0.0,0.0221,0.3438,0.3439,0.2496,0.0631,0.0501,0.0,0.493,0.4762,0.2613,0.2773,0
0.0056,0.0522,0.0561,0.105,0.1285,0.148,0.0,0.0,0.0082,0.1115,0.1781,0.1916,0.0353,0.4783,0.1348,0.0,0.0205,0.3436,0.3438,0.2504,0.0625,0.0475,0.0,0.4931,0.4768,0.2608,0.2758,0
0.0056,0.0519,0.0558,0.1051,0.1281,0.1535,0.0,0.0,0.0082,0.1117,0.1779,0.1914,0.0352,0.4762,0.1346,0.0,0.0194,0.3434,0.3436,0.2509,0.0623,0.0462,0.0,0.4933,0.4775,0.261,0.2755,0
0.0055,0.0516,0.0554,0.105,0.1276,0.1555,0.0,0.0,0.0081,0.1118,0.1775,0.1907,0.0351,0.4717,0.1343,0.0,0.0185,0.343,0.3428,0.2509,0.0622,0.0452,0.0,0.4934,0.478,0.2612,0.2752,0
0.0055,0.0515,0.0552,0.1049,0.1271,0.1563,0.0,0.0,0.0081,0.1119,0.1772,0.1899,0.035,0.47,0.1339,0.0,0.0179,0.3434,0.3426,0.2507,0.0622,0.0447,0.0,0.494,0.4783,0.2611,0.2748,0
0.0054,0.0514,0.0551,0.1048,0.1267,0.1563,0.0,0.0,0.0081,0.1119,0.1768,0.1888,0.035,0.4602,0.1333,0.0,0.0171,0.346,0.3429,0.2502,0.0623,0.0442,0.0,0.4981,0.4808,0.2609,0.2744,0
0.0054,0.0513,0.0549,0.1047,0.1263,0.1567,0.0,0.0,0.0081,0.1119,0.1757,0.1856,0.0349,0.4498,0.1327,0.0,0.0165,0.3465,0.3425,0.2478,0.0625,0.0439,0.0,0.4996,0.4819,0.2608,0.274,0
0.0054,0.0511,0.0548,0.1046,0.126,0.1569,0.0,0.0,0.0081,0.1119,0.1751,0.1839,0.0348,0.4447,0.1321,0.0,0.0159,0.3466,0.3405,0.2454,0.0625,0.0437,0.0,0.5008,0.4826,0.2603,0.2714,0
0.0054,0.051,0.0546,0.1047,0.1256,0.1575,0.0,0.0,0.0081,0.1118,0.1743,0.1817,0.0347,0.4423,0.1318,0.0,0.013,0.339,0.3321,0.2422,0.0626,0.043,0.0,0.5009,0.4824,0.2597,0.2688,0
0.0054,0.0509,0.0545,0.1049,0.1254,0.158,0.0,0.0,0.0082,0.1117,0.1728,0.1784,0.0345,0.4364,0.1315,0.0,0.0111,0.3331,0.3232,0.2399,0.0626,0.0426,0.0,0.5006,0.4807,0.2576,0.2641,0
0.0054,0.0508,0.0543,0.1053,0.1253,0.1582,0.0,0.0,0.0082,0.1115,0.1719,0.177,0.0344,0.4348,0.1314,0.0001,0.0098,0.3308,0.3204,0.2393,0.0625,0.0417,0.0,0.4971,0.4786,0.2564,0.2618,0
0.0054,0.0508,0.0541,0.1057,0.1254,0.1581,0.0,0.0,0.0082,0.1112,0.1711,0.176,0.0343,0.4336,0.1311,0.0002,0.0088,0.3295,0.319,0.239,0.0625,0.0411,0.0,0.4958,0.4775,0.2545,0.2591,0
0.0054,0.0507,0.054,0.1061,0.1253,0.1585,0.0,0.0,0.0083,0.1111,0.1703,0.1754,0.0342,0.4334,0.131,0.0004,0.008,0.3278,0.3181,0.239,0.0623,0.04,0.0,0.4945,0.4768,0.2535,0.2578,0
0.0053,0.0507,0.0539,0.1064,0.1253,0.1583,0.0,0.0,0.0083,0.1107,0.17,0.1752,0.0341,0.4342,0.1311,0.0004,0.0076,0.3272,0.3178,0.2389,0.062,0.0393,0.0,0.4937,0.4762,0.2519,0.2563,0
0.0053,0.0506,0.0537,0.1065,0.1251,0.1583,0.0,0.0,0.0083,0.1103,0.1695,0.175,0.034,0.438,0.1312,0.0004,0.0072,0.3268,0.3178,0.239,0.0615,0.0386,0.0,0.493,0.4757,0.2511,0.2555,0
0.0053,0.0505,0.0536,0.1068,0.125,0.1585,0.0,0.0,0.0083,0.1099,0.1689,0.1746,0.0339,0.439,0.1314,0.0004,0.0068,0.3241,0.3173,0.2387,0.0611,0.0378,0.0,0.4908,0.4751,0.2493,0.2538,0
0.0053,0.0504,0.0533,0.1071,0.1249,0.1585,0.0,0.0,0.0083,0.1096,0.1685,0.1745,0.0337,0.4415,0.1315,0.0004,0.0063,0.3231,0.3171,0.2385,0.0604,0.0357,0.0,0.4897,0.4746,0.2481,0.2521,0
0.0053,0.0503,0.0532,0.1076,0.1249,0.1587,0.0,0.0,0.0083,0.1092,0.1678,0.1741,0.0336,0.4419,0.1316,0.0006,0.0058,0.3214,0.3166,0.2385,0.0599,0.0337,0.0,0.4825,0.4709,0.2454,0.248,0
0.0053,0.0502,0.0529,0.108,0.125,0.1586,0.0,0.0,0.0083,0.1087,0.166,0.1735,0.0334,0.4418,0.1315,0.0007,0.0054,0.3205,0.3161,0.2385,0.0596,0.0326,0.0,0.4743,0.4637,0.2428,0.2442,0
0.0053,0.05,0.0527,0.1085,0.1252,0.1587,0.0,0.0,0.0083,0.1083,0.165,0.1731,0.0333,0.4418,0.1314,0.0008,0.005,0.3197,0.3159,0.2385,0.0592,0.031,0.0,0.4693,0.4611,0.2407,0.242,0
0.0053,0.0498,0.0524,0.1085,0.1247,0.159,0.0,0.0,0.0083,0.1081,0.1636,0.1715,0.0331,0.4415,0.1314,0.0009,0.0046,0.3191,0.3154,0.2383,0.059,0.0303,0.0,0.4671,0.4594,0.2402,0.2413,0
0.0052,0.0496,0.0521,0.1088,0.1247,0.1593,0.0,0.0,0.0084,0.1076,0.1628,0.1708,0.0328,0.4414,0.1315,0.001,0.0042,0.3133,0.3113,0.238,0.0583,0.0278,0.0,0.4613,0.4546,0.2341,0.2327,0
0.0052,0.0496,0.0519,0.1092,0.1247,0.1595,0.0,0.0,0.0084,0.1068,0.1622,0.1703,0.0325,0.4402,0.1317,0.001,0.0039,0.3102,0.3077,0.2353,0.0575,0.0263,0.0,0.4593,0.4528,0.2285,0.2264,0
0.0052,0.0494,0.0516,0.1098,0.125,0.1591,0.0,0.0,0.0084,0.1061,0.1607,0.1696,0.0322,0.4379,0.1314,0.0009,0.0037,0.3088,0.3064,0.2345,0.0569,0.0253,0.0,0.4555,0.4492,0.2225,0.221,0
0.0052,0.0492,0.0513,0.1103,0.1253,0.1588,0.0,0.0,0.0083,0.1054,0.1599,0.1693,0.0319,0.4372,0.1314,0.0008,0.0036,0.3063,0.3053,0.2336,0.0558,0.0239,0.0,0.4513,0.4474,0.2191,0.218,0
0.0052,0.0492,0.0511,0.1112,0.1257,0.1583,0.0,0.0,0.0084,0.1047,0.1595,0.1689,0.0317,0.4361,0.1312,0.0008,0.0035,0.3054,0.3047,0.2329,0.055,0.0227,0.0,0.4497,0.4461,0.2118,0.2106,0
0.0052,0.0491,0.0509,0.1129,0.1266,0.1569,0.0,0.0,0.0084,0.1038,0.1591,0.1685,0.0315,0.4322,0.1308,0.0008,0.0033,0.305,0.304,0.2321,0.0543,0.0218,0.0,0.4479,0.4398,0.2023,0.1995,0
0.0053,0.0492,0.0509,0.1161,0.1291,0.1542,0.0,0.0,0.0084,0.1031,0.1585,0.1676,0.0313,0.4046,0.1292,0.001,0.0031,0.3048,0.3036,0.2309,0.054,0.0212,0.0,0.4473,0.438,0.1981,0.1949,0
0.0054,0.0493,0.0509,0.1175,0.1304,0.1518,0.0,0.0,0.0084,0.1024,0.1569,0.1638,0.0312,0.3943,0.1257,0.0012,0.0028,0.3045,0.3024,0.2262,0.0538,0.0209,0.0,0.4468,0.4366,0.1925,0.1881,0
0.0054,0.0493,0.0508,0.1198,0.1319,0.1505,0.0,0.0,0.0085,0.1019,0.1561,0.1625,0.0311,0.3898,0.1238,0.0015,0.0026,0.3043,0.3019,0.2249,0.0536,0.0203,0.0,0.4436,0.434,0.1891,0.1842,0
0.0055,0.0493,0.0507,0.1209,0.1328,0.15,0.0,0.0,0.0085,0.1016,0.1549,0.1612,0.031,0.3877,0.1217,0.0021,0.0024,0.3042,0.3015,0.2243,0.0537,0.0199,0.0,0.4397,0.4281,0.1876,0.1824,0
