jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1661195,0.1193773,0.1320051,0.3187751,0.3337444,0.2534578,0.2322063,0.2450897,0.1196281,0.1594653,0.04804775,0.04303113,0.06007489,0.05397173,0.1233039,0.002667543,0.003196588,0.01575197,0.01465693,0.03273168,0.06125054,0,0.01106774,0,0,0.02277355,0.0229735,0
0.1659286,0.1190195,0.1316196,0.3168906,0.3323687,0.2541507,0.2322953,0.2461465,0.1193272,0.1595776,0.04841985,0.0434038,0.06016398,0.05459625,0.1236243,0.002604311,0.002942206,0.01587031,0.01475749,0.03343025,0.06104614,0,0.01101733,0,0,0.02334572,0.02356503,0
0.1622927,0.1186014,0.1311419,0.3159369,0.3316798,0.2525506,0.2336406,0.2519215,0.1177007,0.15953,0.04903146,0.04401598,0.06040265,0.05542387,0.1287654,0.002497456,0.002707929,0.01601453,0.01487629,0.03419223,0.06073974,0,0.01107247,0,0,0.02396511,0.02421418,0
0.1597335,0.1182421,0.130715,0.3153335,0.3313124,0.2495111,0.2353043,0.2569861,0.1159728,0.1593194,0.04995537,0.0449461,0.06069737,0.05612763,0.1338442,0.0023418,0.002527983,0.01617242,0.01500538,0.03492189,0.06043169,0,0.01116974,0,0,0.02457005,0.02485508,0
0.1584031,0.1181241,0.1305841,0.3140744,0.3307683,0.2459379,0.2360254,0.2591556,0.1150224,0.1589671,0.05063405,0.04561638,0.06110648,0.05646485,0.1357324,0.00218789,0.002336445,0.01626431,0.01506668,0.03554444,0.06023097,0,0.01119349,0,0,0.02509394,0.02539255,0
0.1567914,0.117915,0.13031,0.3127777,0.3302967,0.2445113,0.2406177,0.2653271,0.1142852,0.1584289,0.05113033,0.0460963,0.06147676,0.05685107,0.1367655,0.00202858,0.002243883,0.01630428,0.01506396,0.03608805,0.06000634,0,0.01125436,0,0,0.025476,0.02579561,0
0.1557359,0.1176903,0.1300021,0.3115716,0.3299886,0.2437015,0.243896,0.2713055,0.113534,0.1579233,0.05164035,0.04664654,0.06192604,0.05725047,0.1375099,0.001874972,0.002327815,0.01633067,0.01505668,0.03666158,0.05977877,0,0.01130942,0,0,0.02580543,0.02620249,0
0.1528249,0.1173215,0.1295487,0.3100362,0.3294984,0.2428446,0.2468981,0.2736608,0.1116986,0.1573457,0.0520812,0.04707408,0.06214358,0.05769147,0.1379936,0.001729863,0.002516077,0.01639251,0.01506786,0.03718661,0.05948965,0,0.01131631,0,0,0.02614594,0.02658722,0
0.1514748,0.1169747,0.1290907,0.3092082,0.3291401,0.2421528,0.2484656,0.2751973,0.1106518,0.1569045,0.05246289,0.04745072,0.06227861,0.05813619,0.1385216,0.001594314,0.002753302,0.0164585,0.01508931,0.03779673,0.05921499,0,0.01126568,0,0,0.02652814,0.02700391,0
0.1485479,0.1165848,0.1285211,0.3085498,0.3288627,0.2416945,0.2481181,0.2754112,0.1097945,0.1562226,0.05268048,0.04769265,0.06225261,0.05854604,0.1385244,0.001468495,0.003105344,0.01653014,0.01510637,0.03825291,0.05883704,0,0.01118899,0,0,0.02684909,0.02736943,0
0.147407,0.1164249,0.128118,0.307916,0.3288203,0.2414202,0.2448135,0.2751209,0.1093768,0.155664,0.05264142,0.04776321,0.06217091,0.05868266,0.1384155,0.001352129,0.003701535,0.0165443,0.01506607,0.03845094,0.05845093,0,0.01132824,0,0,0.02698622,0.02762531,0
0.1465767,0.1162828,0.1276365,0.3057263,0.3284354,0.2415871,0.2435934,0.2745691,0.1091069,0.1549677,0.05239629,0.04761747,0.06201568,0.05874351,0.1379517,0.001244729,0.004881752,0.01652277,0.01497989,0.03851059,0.05805687,0,0.0115376,0,0,0.02703843,0.02778904,0
0.131619,0.1157384,0.124792,0.3029895,0.3272857,0.222112,0.2430832,0.2742045,0.1074251,0.1516206,0.05210878,0.04741282,0.0619108,0.05901884,0.1377372,0.001145723,0.005551965,0.01665457,0.01500383,0.0387379,0.05774518,0,0.01160101,0,0,0.02725104,0.02813123,0
0.1269534,0.1151038,0.122948,0.3002828,0.3256159,0.2048967,0.2427603,0.2673991,0.1004645,0.1503221,0.05239557,0.04763389,0.06216586,0.05920086,0.1379383,0.00105452,0.005993767,0.01690437,0.01508702,0.03910583,0.05738563,3.998876e-05,0.01065596,0,0,0.02755196,0.02845743,0
0.1770512,0.1228961,0.133357,0.3516283,0.371832,0.1923335,0.2159573,0.2119185,0.09858359,0.1493348,0.06487992,0.05470233,0.06266155,0.05878033,0.1476045,0.0009705371,0.005940365,0.01726817,0.01526704,0.03934877,0.05698077,4.78384e-05,0.01027166,0,0,0.02776292,0.0284813,0
0.1874307,0.1247913,0.1354547,0.359985,0.3776675,0.1880387,0.1644385,0.113344,0.09941734,0.1463839,0.08027732,0.0597898,0.06268334,0.0606662,0.1504398,0.0008932222,0.006240828,0.01977724,0.01561623,0.04022008,0.05654005,4.993328e-05,0.009907642,0,0,0.03050901,0.02885531,0
0.2105232,0.1259461,0.1367654,0.3495479,0.3777635,0.1858402,0.09375939,0.07738405,0.1169454,0.1377594,0.08515429,0.06194327,0.0627531,0.06107276,0.1505903,0.0008220551,0.006358367,0.02126589,0.01606505,0.04096465,0.05668944,0.0001369969,0.009282959,0,0,0.03465184,0.03091446,0
0.2174856,0.1267393,0.1374982,0.3504527,0.379673,0.183275,0.07745959,0.05689995,0.1210529,0.1319599,0.09144165,0.06672657,0.0628711,0.06121438,0.1514062,0.0007565523,0.006581318,0.02297524,0.01655384,0.04155026,0.05650349,0.0009855981,0.008631431,0,0,0.03690277,0.03187746,0
0.1813304,0.1272015,0.1376802,0.3674804,0.3940902,0.1697649,0.2037149,0.1925738,0.1097069,0.1295206,0.09344479,0.06864136,0.06552449,0.06112104,0.1842868,0.0006962656,0.006733321,0.02367613,0.01685668,0.04214787,0.05613406,0.001150998,0.008215954,0,0,0.03765172,0.03225494,0
0.160098,0.1275177,0.1375251,0.3292257,0.3527167,0.1818443,0.2413201,0.2415427,0.1032353,0.1295158,0.07463269,0.06810112,0.06666292,0.06105765,0.1881461,0.0006407812,0.01267583,0.02376471,0.01689977,0.04240122,0.05587271,0.001189843,0.007721127,0,0,0.03765837,0.03255673,0
0.1390733,0.1171356,0.1174823,0.3204792,0.3432237,0.1844197,0.2703491,0.2843868,0.1004343,0.1294569,0.06044645,0.05895705,0.06718872,0.06120318,0.1695235,0.0005897174,0.0187935,0.02379492,0.01701967,0.04351282,0.05595471,0.001178052,0.007172616,0,0,0.03763189,0.03317485,0
0.1318186,0.1140245,0.1119763,0.3209134,0.3547155,0.1854823,0.2834125,0.3008972,0.09911683,0.1297628,0.05500183,0.05505344,0.06767468,0.06106496,0.1650627,0.0005427223,0.02457007,0.02382509,0.01713991,0.0448766,0.05620505,0.0011872,0.00663677,0,0,0.03747034,0.03386104,0
0.1286298,0.1121783,0.1092629,0.3196128,0.356077,0.18624,0.2903911,0.30922,0.09991123,0.1302917,0.05192465,0.05196603,0.06821837,0.06085532,0.1556003,0.000499472,0.02660782,0.02378705,0.01721673,0.04595996,0.05819085,0.001487336,0.006127011,0,0,0.03728201,0.0343996,0
0.1347632,0.1112227,0.1082341,0.3185799,0.3558364,0.1873495,0.291598,0.3040977,0.1069403,0.1306843,0.05020404,0.05026435,0.0685839,0.06042276,0.138737,0.0004596683,0.02730866,0.02365038,0.01720636,0.04647291,0.05920556,0.001648905,0.005648981,0,0,0.03689896,0.03457166,0
